name,schluessel,gemeinde,gmdschl,bbox
Oberbachem,54142,Wachtberg,5382072,"(368599.76, 5609035.55, 371312.66, 5611685.28)"
Oberdrees,54143,Rheinbach,5382048,"(351380.19, 5609402.72, 354177.81, 5612606.32)"
Odendorf,54144,Swisttal,5382064,"(348559.3, 5611418.2, 351933.45, 5614050.28)"
Ollheim,54145,Swisttal,5382064,"(349591.48, 5615389.05, 353730.86, 5619931.11)"
Pech,54147,Wachtberg,5382072,"(365223.04, 5611356.28, 367676.36, 5613684.94)"
Queckenberg,54149,Rheinbach,5382048,"(350237.97, 5604090.97, 352218.69, 5607878.9)"
Rösberg,54153,Bornheim,5382012,"(349045.05, 5623727.1, 354107.1, 5626650.19)"
Sechtem,54156,Bornheim,5382012,"(354523.24, 5626604.91, 358861.05, 5630048.86)"
Straßfeld,54158,Swisttal,5382064,"(348456.39, 5617446.96, 350641.58, 5619799.31)"
Ülpenich,54462,Zülpich,5366044,"(335756.42, 5614769.11, 338382.48, 5617425.94)"
Uedorf,54159,Bornheim,5382012,"(360077.87, 5626316.33, 362002.94, 5628085.89)"
Villip,54160,Wachtberg,5382072,"(363412.23, 5609724.63, 367087.27, 5612787.26)"
Walberberg,54161,Bornheim,5382012,"(349428.93, 5627518.16, 355092.49, 5630215.0)"
Waldorf,54162,Bornheim,5382012,"(353056.61, 5621940.45, 357012.08, 5627103.61)"
Werthhoven,54163,Wachtberg,5382072,"(367070.11, 5607017.8, 369283.74, 5609258.19)"
Weiler i.d.Ebene,54467,Zülpich,5366044,"(337213.28, 5622363.45, 339431.63, 5625180.84)"
Widdig,54164,Bornheim,5382012,"(358639.85, 5627171.77, 361403.59, 5629729.82)"
Züllighoven,54167,Wachtberg,5382072,"(368653.03, 5608298.3, 370822.33, 5609470.42)"
Kornelimünster,54177,Aachen,5334002,"(299567.81, 5621824.66, 302713.12, 5624671.81)"
Hespert,54210,Reichshof,5374040,"(409600.6, 5644992.08, 414837.59, 5648674.88)"
Holpe,54211,Morsbach,5374028,"(404642.2, 5630496.68, 409467.49, 5636501.77)"
Lichtenberg,54212,Morsbach,5374028,"(406987.79, 5634148.41, 413178.38, 5641395.62)"
Lieberhausen,54213,Gummersbach,5374012,"(401995.84, 5654256.47, 409882.87, 5660230.43)"
Hoengen,54257,Alsdorf,5334004,"(301435.63, 5636281.53, 305125.02, 5640837.49)"
Kinzweiler,54258,Eschweiler,5334012,"(302788.92, 5634141.43, 307403.96, 5639293.35)"
Weisweiler,54263,Eschweiler,5334012,"(309388.86, 5631467.59, 312808.37, 5636935.38)"
Baesweiler,54264,Baesweiler,5334008,"(298922.83, 5641634.46, 303782.41, 5646499.96)"
Oidtweiler,54265,Baesweiler,5334008,"(299318.04, 5640838.51, 303356.75, 5642913.17)"
Puffendorf,54266,Baesweiler,5334008,"(300519.9, 5644287.4, 305346.08, 5648021.69)"
Dürwiss,54267,Eschweiler,5334012,"(305733.97, 5634248.33, 309710.91, 5638571.89)"
Lohn,54269,Eschweiler,5334012,"(306721.56, 5635593.94, 311400.13, 5640402.99)"
Setterich,54271,Baesweiler,5334008,"(302521.38, 5643178.49, 305237.05, 5645997.21)"
Rohren,54274,Monschau,5334020,"(306630.21, 5600242.84, 311969.34, 5604340.81)"
Imgenbroich,54275,Monschau,5334020,"(302753.06, 5603099.26, 309968.04, 5607960.01)"
Kesternich,54279,Simmerath,5334028,"(309596.34, 5607646.9, 313497.03, 5610862.81)"
Steckenborn,54280,Simmerath,5334028,"(311802.14, 5610392.43, 315057.97, 5614550.49)"
Rott,54284,Roetgen,5334024,"(301885.43, 5616121.47, 307338.85, 5620711.42)"
Buschdorf,54303,Bonn,5314000,"(361507.03, 5623447.2, 363760.95, 5625518.39)"
Holzlar,54309,Bonn,5314000,"(370090.18, 5621024.61, 373626.94, 5624255.35)"
Ippendorf,54310,Bonn,5314000,"(364047.3, 5616921.12, 365183.44, 5619668.96)"
Kessenich,54311,Bonn,5314000,"(364538.33, 5616120.22, 368921.65, 5620962.72)"
Lannesdorf,54312,Bonn,5314000,"(367208.27, 5612259.92, 372145.06, 5615547.32)"
Lengsdorf,54313,Bonn,5314000,"(362208.88, 5615540.35, 364394.59, 5620510.37)"
Lessenich,54314,Bonn,5314000,"(360933.17, 5620396.08, 363004.04, 5622278.94)"
Mehlem,54315,Bonn,5314000,"(370821.43, 5611625.0, 373505.2, 5614860.55)"
Oberkassel,54317,Bonn,5314000,"(369652.58, 5618439.49, 372708.19, 5621009.03)"
Plittersdorf,54318,Bonn,5314000,"(368469.11, 5616520.6, 371056.75, 5620078.77)"
Röttgen,54320,Bonn,5314000,"(360306.06, 5610776.78, 367296.58, 5618329.98)"
Rüngsdorf,54321,Bonn,5314000,"(370151.89, 5615151.39, 371806.02, 5616877.1)"
Mülheim,54326,Blankenheim,5366008,"(333493.84, 5589008.45, 337160.05, 5593345.71)"
Reetz,54327,Blankenheim,5366008,"(334399.79, 5586620.46, 338039.37, 5590860.63)"
Kall,54331,Kall,5366024,"(324126.97, 5600468.35, 329293.67, 5604206.97)"
Sistig,54335,Kall,5366024,"(322267.69, 5594950.37, 326679.07, 5599272.77)"
Golbach,54337,Kall,5366024,"(323342.95, 5598917.21, 325985.38, 5601264.61)"
Alendorf,54342,Blankenheim,5366008,"(330808.14, 5579685.67, 333387.15, 5583352.13)"
Eicks,54347,Mechernich,5366028,"(328648.43, 5608143.42, 332261.47, 5611687.51)"
Berg,54348,Mechernich,5366028,"(327341.06, 5609118.76, 330652.21, 5613005.49)"
Floisdorf,54349,Mechernich,5366028,"(328656.79, 5609933.0, 332480.76, 5614010.18)"
Glehn,54350,Mechernich,5366028,"(326908.07, 5606783.07, 330843.21, 5610039.16)"
Hostel,54351,Mechernich,5366028,"(329879.13, 5606223.22, 332027.44, 5609139.89)"
Harperscheid,54353,Schleiden,5366036,"(315480.86, 5597925.15, 318987.38, 5600652.81)"
Broich,54354,Schleiden,5366036,"(321976.22, 5598671.24, 323816.72, 5601098.04)"
Bronsfeld,54355,Schleiden,5366036,"(316876.27, 5597648.85, 320270.97, 5600397.88)"
Oberhausen,54356,Schleiden,5366036,"(318078.12, 5597254.71, 321274.34, 5599689.93)"
Schöneseiffen,54357,Schleiden,5366036,"(311940.81, 5597334.96, 316393.37, 5601148.66)"
Bouderath,54363,Nettersheim,5366032,"(338578.65, 5597369.26, 340093.4, 5599610.34)"
Juntersdorf,54491,Zülpich,5366044,"(329908.85, 5616720.43, 332542.19, 5618694.0)"
Buir,54364,Nettersheim,5366032,"(337851.24, 5594036.22, 341716.56, 5596623.52)"
Engelgau,54365,Nettersheim,5366032,"(332883.42, 5592974.31, 336630.81, 5598029.24)"
Frohngau,54366,Nettersheim,5366032,"(333005.8, 5592608.59, 339044.73, 5597688.18)"
Roderath,54367,Nettersheim,5366032,"(336483.58, 5596962.59, 339051.32, 5599603.05)"
Lindweiler,54369,Blankenheim,5366008,"(338882.98, 5591423.56, 341471.13, 5593448.98)"
Keldenich,54371,Kall,5366024,"(327375.48, 5598233.51, 330894.29, 5601888.79)"
Ahrdorf,54374,Blankenheim,5366008,"(340010.7, 5580951.88, 343741.36, 5584815.84)"
Nettersheim,54378,Nettersheim,5366032,"(329963.71, 5592452.52, 333534.99, 5599046.24)"
Urft,54380,Kall,5366024,"(327210.21, 5596632.97, 330143.58, 5598663.17)"
Pesch,54383,Nettersheim,5366032,"(334602.7, 5597976.31, 338196.49, 5601450.76)"
Berk,54386,Dahlem,5366012,"(316110.71, 5582172.57, 320599.99, 5587074.48)"
Vussem-Bergheim,54387,Mechernich,5366028,"(332707.28, 5603276.96, 335405.34, 5605828.91)"
Breitenbenden,54388,Mechernich,5366028,"(334528.87, 5604498.75, 336316.19, 5606562.08)"
Wehr,54503,Selfkant,5370024,"(282698.61, 5652396.75, 284844.5, 5655111.81)"
Harzheim,54389,Mechernich,5366028,"(334641.02, 5600945.91, 337415.84, 5604864.25)"
Hillensberg,54504,Selfkant,5370024,"(281884.46, 5651556.93, 284420.18, 5652968.3)"
Holzheim,54390,Mechernich,5366028,"(335554.52, 5602709.3, 338738.5, 5605564.76)"
Lorbach,54391,Mechernich,5366028,"(331117.61, 5602554.33, 334032.31, 5604712.32)"
Wallenthal,54396,Kall,5366024,"(327528.52, 5601474.41, 330511.88, 5605354.6)"
Weyer,54397,Mechernich,5366028,"(330431.35, 5599313.5, 335486.62, 5603721.67)"
Kallmuth,54398,Mechernich,5366028,"(329986.75, 5600534.74, 332838.44, 5604600.28)"
Zingsheim,54399,Nettersheim,5366032,"(330732.37, 5596257.5, 336528.57, 5600258.09)"
Antweiler,54401,Mechernich,5366028,"(338787.06, 5607352.78, 342279.76, 5609594.16)"
Hochkirchen,54782,Nörvenich,5358052,"(332747.75, 5628773.01, 335937.55, 5630270.54)"
Arloff,54402,Bad Münstereifel,5366004,"(342509.06, 5603491.19, 345846.95, 5608747.58)"
Bessenich,54403,Zülpich,5366044,"(333572.69, 5619278.34, 336113.76, 5621817.44)"
Rurich,54519,Hückelhoven,5370020,"(307203.53, 5653794.21, 309953.6, 5656494.29)"
Billig,54404,Euskirchen,5366016,"(341372.14, 5609170.9, 343788.09, 5612638.25)"
Dürscheven,54409,Zülpich,5366044,"(337429.78, 5614178.43, 339803.86, 5616862.83)"
Elsig,54411,Euskirchen,5366016,"(339151.69, 5614039.32, 341943.17, 5616893.98)"
Morken-Harff,54615,Bedburg,5362004,"(325094.1, 5654843.46, 327111.49, 5656361.76)"
Enzen,54412,Zülpich,5366044,"(335660.03, 5612639.14, 339050.04, 5615587.4)"
Dom-Esch,54414,Euskirchen,5366016,"(347756.28, 5614907.47, 349951.08, 5617677.0)"
Oberbolheim,54783,Nörvenich,5358052,"(331617.94, 5632252.72, 334924.71, 5634129.29)"
Eschweiler,54415,Bad Münstereifel,5366004,"(338477.46, 5603168.11, 341433.0, 5605726.84)"
Euenheim,54416,Euskirchen,5366016,"(339983.6, 5610105.42, 342025.36, 5614405.12)"
Frauenberg,54419,Euskirchen,5366016,"(338252.55, 5616199.11, 342185.17, 5619015.93)"
Großbüllesheim,54421,Euskirchen,5366016,"(345254.21, 5616206.47, 348386.23, 5618474.65)"
Sievernich,54795,Vettweiß,5358060,"(332505.17, 5620494.19, 336898.56, 5623744.71)"
Hoven-Floren,54424,Zülpich,5366044,"(331672.37, 5615533.34, 334855.83, 5617990.36)"
Iversheim,54425,Bad Münstereifel,5366004,"(339952.08, 5603246.24, 344722.89, 5607098.41)"
Kleinbüllesheim,54429,Euskirchen,5366016,"(345570.81, 5614885.96, 348796.6, 5618329.81)"
Engelsdorf,54807,Aldenhoven,5358004,"(308549.73, 5642886.52, 310620.73, 5644574.08)"
Kreuzweingarten-Rheder,54431,Euskirchen,5366016,"(342112.66, 5608034.1, 344976.34, 5611001.29)"
Kuchenheim,54432,Euskirchen,5366016,"(345314.62, 5610996.73, 347893.41, 5615743.61)"
Langendorf,54433,Zülpich,5366044,"(329977.53, 5614794.31, 333097.93, 5617330.03)"
Lessenich-Rißdorf,54435,Mechernich,5366028,"(336822.61, 5604815.75, 339749.91, 5610404.5)"
Linzenich-Lövenich,54437,Zülpich,5366044,"(334368.65, 5613388.55, 336440.42, 5616761.82)"
Lommersum,54438,Weilerswist,5366040,"(341914.92, 5617479.98, 349153.92, 5622446.24)"
Metternich,54441,Weilerswist,5366040,"(348827.61, 5621218.85, 352921.2, 5624563.2)"
Müggenhausen,54443,Weilerswist,5366040,"(348451.49, 5619394.46, 351920.1, 5621881.71)"
Nemmenich,54445,Zülpich,5366044,"(335368.83, 5616830.99, 338556.11, 5619734.66)"
Niederkastenholz,54447,Euskirchen,5366016,"(345900.39, 5609132.4, 347594.48, 5611405.84)"
Obergartzem,54449,Mechernich,5366028,"(336133.72, 5610890.16, 338529.21, 5613033.07)"
Palmersheim,54450,Euskirchen,5366016,"(347784.21, 5607509.61, 352630.86, 5613467.49)"
Rupperath,54454,Bad Münstereifel,5366004,"(348130.33, 5591519.64, 351225.92, 5594924.65)"
Satzvey-Firmenich,54455,Mechernich,5366028,"(335732.17, 5607838.25, 338949.6, 5612453.49)"
Schwerfen,54458,Zülpich,5366044,"(331905.42, 5611276.88, 336313.1, 5614289.87)"
Sinzenich,54459,Zülpich,5366044,"(332054.69, 5612939.07, 335669.91, 5616076.93)"
Stotzheim,54460,Euskirchen,5366016,"(343552.37, 5608344.95, 346285.77, 5612521.6)"
Vernich,54463,Weilerswist,5366040,"(344033.92, 5619641.26, 349979.56, 5624952.78)"
Wachendorf,54464,Mechernich,5366028,"(338815.03, 5605299.64, 341634.92, 5607980.54)"
Weidesheim,54465,Euskirchen,5366016,"(346604.55, 5612909.0, 349161.68, 5614983.64)"
Merzenhausen,54813,Jülich,5358024,"(307759.38, 5644106.8, 310677.76, 5646816.69)"
Weiler a.Berge,54466,Mechernich,5366028,"(336196.2, 5604895.43, 337970.03, 5607210.79)"
Wichterich,54469,Zülpich,5366044,"(337762.43, 5618132.87, 343142.48, 5622888.51)"
Wißkirchen,54470,Euskirchen,5366016,"(338177.62, 5609346.11, 340856.46, 5614669.08)"
Wüschheim,54471,Euskirchen,5366016,"(344598.35, 5617234.62, 347888.26, 5619019.32)"
Zülpich,54472,Zülpich,5366044,"(332542.19, 5616339.88, 336605.12, 5620006.33)"
Hohn,54473,Bad Münstereifel,5366004,"(339119.18, 5598175.73, 341564.09, 5601794.59)"
Nöthen,54474,Bad Münstereifel,5366004,"(336393.35, 5599256.26, 340894.56, 5604417.43)"
Bürvenich-Eppenich,54481,Zülpich,5366044,"(328039.94, 5612582.95, 332805.39, 5616006.92)"
Füssenich,54489,Zülpich,5366044,"(329492.66, 5617988.03, 332840.03, 5621321.24)"
Geich b. Füssenich,54490,Zülpich,5366044,"(331852.16, 5618785.75, 334057.1, 5622944.54)"
Schierwaldenrath,54500,Gangelt,5370008,"(289963.68, 5655606.7, 293669.59, 5658585.88)"
Orsbeck,54502,Wassenberg,5370036,"(299203.09, 5662135.5, 301884.2, 5664258.11)"
Süsterseel,54505,Selfkant,5370024,"(284357.84, 5652564.81, 287355.77, 5655138.89)"
Doveren,54520,Hückelhoven,5370020,"(305416.4, 5655877.93, 309193.82, 5661040.39)"
Baal,54521,Hückelhoven,5370020,"(307426.41, 5656014.46, 311203.83, 5658745.61)"
Granterath,54522,Erkelenz,5370004,"(308158.34, 5658358.22, 311759.45, 5660795.06)"
Gerderath,54527,Erkelenz,5370004,"(304039.17, 5663010.27, 307433.11, 5666143.21)"
Immerath,54528,Erkelenz,5370004,"(318364.23, 5656787.66, 323217.42, 5661054.09)"
Holzweiler,54529,Erkelenz,5370004,"(315581.77, 5656623.94, 319850.81, 5660649.5)"
Keyenberg,54530,Erkelenz,5370004,"(315630.19, 5660188.31, 319742.86, 5663247.18)"
Borschemich,54531,Erkelenz,5370004,"(319201.05, 5660040.91, 321727.75, 5662946.53)"
Venrath,54532,Erkelenz,5370004,"(315171.77, 5661371.8, 317432.54, 5664096.04)"
Libur,54987,Köln,5315000,"(363327.83, 5632763.87, 366071.88, 5634956.62)"
Golkrath,54533,Erkelenz,5370004,"(306333.68, 5660353.06, 309985.04, 5663710.3)"
Kückhoven,54535,Erkelenz,5370004,"(312394.92, 5658485.2, 316113.18, 5661371.8)"
Lövenich,54536,Erkelenz,5370004,"(310265.26, 5654647.05, 316175.77, 5658809.5)"
Enniger,55083,Ennigerloh,5570020,"(422729.18, 5739802.2, 430644.49, 5746356.5)"
Sendenhorst,55084,Sendenhorst,5570040,"(415005.78, 5739525.9, 423477.13, 5749087.97)"
Drensteinfurt,55087,Drensteinfurt,5570016,"(409183.87, 5733692.45, 417923.46, 5743443.53)"
Herbern,55088,Ascheberg,5558004,"(403268.12, 5729142.3, 412808.94, 5738189.35)"
Walstedde,55091,Drensteinfurt,5570016,"(412285.84, 5731032.12, 418362.12, 5737927.82)"
Schwanenberg,54538,Erkelenz,5370004,"(307126.89, 5663207.67, 310959.49, 5666404.43)"
Brachelen,54554,Hückelhoven,5370020,"(303584.01, 5652009.33, 308616.65, 5657639.21)"
Lindern,54555,Geilenkirchen,5370012,"(302997.77, 5650917.9, 306082.44, 5655460.97)"
Birgden,54558,Gangelt,5370008,"(291843.76, 5652963.26, 295190.34, 5656167.76)"
Immendorf,54560,Geilenkirchen,5370012,"(299188.38, 5645878.63, 303524.12, 5651485.12)"
Teveren,54566,Geilenkirchen,5370012,"(290334.1, 5646306.69, 296271.94, 5651290.03)"
Würm,54567,Geilenkirchen,5370012,"(300440.48, 5651040.72, 304059.16, 5654710.28)"
Beeck,54568,Geilenkirchen,5370012,"(301677.59, 5649843.91, 304616.87, 5652457.9)"
Süggerath,54569,Geilenkirchen,5370012,"(299297.71, 5649698.85, 300821.7, 5651903.23)"
Aphoven,54570,Heinsberg (Rhld.),5370016,"(293359.14, 5658034.86, 295575.91, 5660380.52)"
Paffendorf,54626,Bergheim,5362008,"(330066.01, 5646743.92, 333042.94, 5649604.72)"
Kelz,54762,Vettweiß,5358060,"(328391.69, 5625049.67, 331703.04, 5628998.88)"
Schafhausen,54572,Heinsberg (Rhld.),5370016,"(296351.57, 5656913.6, 298476.37, 5661155.43)"
Birgelen,54573,Wassenberg,5370036,"(298324.2, 5665055.11, 303222.7, 5669443.22)"
Ophoven,54575,Wassenberg,5370036,"(296383.13, 5663787.48, 299151.33, 5666973.63)"
Braunsrath,54576,Waldfeucht,5370032,"(289792.76, 5657353.37, 293623.8, 5663280.43)"
Breberen-Schümm,54577,Gangelt,5370008,"(287041.24, 5655465.72, 290895.99, 5658819.91)"
Dremmen,54578,Heinsberg (Rhld.),5370016,"(297442.5, 5655970.42, 301761.34, 5659772.67)"
Horst,54579,Heinsberg (Rhld.),5370016,"(299771.49, 5655733.56, 303143.48, 5658136.09)"
Havert,54581,Selfkant,5370024,"(280375.04, 5657436.49, 285333.23, 5661796.2)"
Millen,54582,Selfkant,5370024,"(280851.73, 5656186.6, 284080.74, 5658667.0)"
Borr,54651,Erftstadt,5362020,"(338369.93, 5621976.49, 342296.53, 5624161.84)"
Tüddern,54583,Selfkant,5370024,"(281277.45, 5654629.0, 284462.53, 5656976.86)"
Porselen,54586,Heinsberg (Rhld.),5370016,"(300800.6, 5656611.44, 302821.57, 5659348.64)"
Karken,54587,Heinsberg (Rhld.),5370016,"(293666.28, 5662804.12, 296713.74, 5667461.08)"
Niederberg,54659,Erftstadt,5362020,"(341318.39, 5620722.8, 344312.02, 5623674.9)"
Kempen,54588,Heinsberg (Rhld.),5370016,"(295978.35, 5662099.77, 299274.42, 5665298.47)"
Kirchhoven,54589,Heinsberg (Rhld.),5370016,"(292616.29, 5659783.34, 296279.53, 5664887.61)"
Myhl,54590,Wassenberg,5370036,"(301704.28, 5662759.71, 304401.83, 5666057.49)"
Wildenrath,54592,Wegberg,5370040,"(302520.4, 5665348.42, 306926.75, 5668972.41)"
Oberbruch,54593,Heinsberg (Rhld.),5370016,"(297551.58, 5657494.53, 302136.27, 5661533.88)"
Saeffelen,54595,Selfkant,5370024,"(285052.65, 5657310.39, 288537.76, 5659531.34)"
Höngen,54596,Selfkant,5370024,"(282853.38, 5654601.25, 287321.2, 5657718.44)"
Unterbruch,54597,Heinsberg (Rhld.),5370016,"(297242.85, 5660839.17, 300746.99, 5663455.0)"
Waldenrath,54598,Heinsberg (Rhld.),5370016,"(293322.77, 5653437.02, 297191.69, 5658198.76)"
Waldfeucht,54599,Waldfeucht,5370032,"(287514.02, 5658648.76, 290953.63, 5662332.68)"
Hitdorf,54603,Leverkusen,5316000,"(352698.87, 5657250.65, 356056.77, 5661000.58)"
Rheindorf,54606,Leverkusen,5316000,"(354949.84, 5656208.18, 358569.24, 5659873.7)"
Schlebusch,54607,Leverkusen,5316000,"(360663.34, 5653590.01, 366642.12, 5657954.28)"
Steinbüchel,54608,Leverkusen,5316000,"(364339.41, 5655381.75, 367976.55, 5659122.45)"
Kaster,54612,Bedburg,5362004,"(324748.17, 5651978.23, 330430.36, 5659330.63)"
Wiesdorf,54609,Leverkusen,5316000,"(356257.5, 5653012.53, 362572.64, 5656440.72)"
Königshoven,54613,Bedburg,5362004,"(323445.27, 5655131.44, 327172.79, 5659242.23)"
Lipp,54614,Bedburg,5362004,"(326783.38, 5650733.37, 329638.6, 5652739.13)"
Pütz,54616,Bedburg,5362004,"(321375.74, 5649661.12, 328000.37, 5656770.98)"
Glesch,54621,Bergheim,5362008,"(328931.06, 5647692.54, 332579.46, 5651526.02)"
Kenten,54623,Bergheim,5362008,"(333992.1, 5645642.63, 336824.74, 5647620.22)"
Niederaußem,54624,Bergheim,5362008,"(333661.08, 5648719.2, 338100.67, 5652699.47)"
Oberaußem-Fortuna,54625,Bergheim,5362008,"(335761.09, 5646294.63, 339720.87, 5651162.57)"
Zieverich,54629,Bergheim,5362008,"(331732.84, 5645987.92, 333939.87, 5648247.68)"
Schwadorf,54633,Brühl,5362012,"(352420.43, 5629673.09, 355110.98, 5631736.08)"
Vochem,54634,Brühl,5362012,"(349126.73, 5633771.86, 354164.08, 5635369.38)"
Stotzheim,54677,Hürth,5362028,"(348752.83, 5639293.66, 351232.51, 5641986.41)"
Angelsdorf,54640,Elsdorf,5362016,"(326941.99, 5643622.49, 329530.86, 5647750.83)"
Apartehöfe,54641,Elsdorf,5362016,"(328522.23, 5645441.28, 332066.06, 5648289.04)"
Elsdorf,54642,Elsdorf,5362016,"(327809.67, 5643602.73, 330723.13, 5646973.2)"
Esch,54643,Elsdorf,5362016,"(326219.46, 5645175.3, 328802.42, 5647722.41)"
Heppendorf,54644,Elsdorf,5362016,"(325486.8, 5640477.35, 335167.92, 5646006.12)"
Dorweiler,54711,Nörvenich,5358052,"(335871.26, 5628267.96, 337131.81, 5630660.1)"
Niederembt,54645,Elsdorf,5362016,"(325310.41, 5647379.43, 329491.13, 5650071.25)"
Muldenau,54714,Nideggen,5358044,"(326260.97, 5617241.63, 327827.32, 5619285.55)"
Oberembt,54646,Elsdorf,5362016,"(322954.21, 5645109.3, 325972.69, 5649876.41)"
Tollhausen,54647,Elsdorf,5362016,"(325480.0, 5645144.98, 326671.49, 5647487.93)"
Dirmerzheim,54652,Erftstadt,5362020,"(340529.84, 5631617.01, 344252.37, 5634323.24)"
Pingsheim,54722,Nörvenich,5358052,"(336603.73, 5627730.51, 338808.45, 5630980.38)"
Erp,54653,Erftstadt,5362020,"(336325.88, 5624043.47, 341539.61, 5628798.59)"
Friesheim,54654,Erftstadt,5362020,"(339541.65, 5622838.78, 345807.23, 5627558.55)"
Gymnich,54655,Erftstadt,5362020,"(336963.26, 5632725.14, 342523.61, 5637023.96)"
Kierdorf,54656,Erftstadt,5362020,"(343334.82, 5632613.42, 345406.12, 5635547.34)"
Berrenrath,54670,Hürth,5362028,"(345371.41, 5636001.39, 348252.83, 5638943.6)"
Efferen,54671,Hürth,5362028,"(350586.03, 5638081.12, 353717.96, 5642133.43)"
Hermülheim,54674,Hürth,5362028,"(349582.94, 5637811.36, 352658.05, 5639813.88)"
Hürth,54675,Hürth,5362028,"(346008.92, 5633903.78, 351057.78, 5639700.5)"
Kendenich,54676,Hürth,5362028,"(350324.3, 5635714.19, 353491.95, 5638595.53)"
Buir,54681,Kerpen,5362032,"(327514.05, 5634497.03, 332229.22, 5641285.23)"
Manheim,54684,Kerpen,5362032,"(329639.34, 5637332.03, 333895.28, 5642064.55)"
Mödrath,54685,Kerpen,5362032,"(337651.42, 5638050.71, 342123.59, 5641138.11)"
Sindorf,54686,Kerpen,5362032,"(333960.76, 5640359.75, 338286.86, 5643910.85)"
Türnich,54687,Kerpen,5362032,"(339845.52, 5633914.4, 345540.33, 5638916.59)"
Geyen,54691,Pulheim,5362036,"(341937.93, 5648599.13, 346865.79, 5652562.62)"
Pulheim,54692,Pulheim,5362036,"(343191.14, 5649245.03, 348729.13, 5654208.33)"
Sinnersdorf,54693,Pulheim,5362036,"(345078.14, 5651950.44, 348789.95, 5656369.95)"
Berzdorf,54696,Wesseling,5362040,"(354170.17, 5631548.7, 356606.56, 5634648.49)"
Keldenich,54697,Wesseling,5362040,"(354590.13, 5629270.78, 358291.19, 5632022.57)"
Urfeld,54698,Wesseling,5362040,"(357946.14, 5628692.55, 361174.47, 5632091.46)"
Wesseling,54699,Wesseling,5362040,"(356038.97, 5630053.74, 360039.81, 5634448.51)"
Kreuzau,54700,Kreuzau,5358028,"(322144.66, 5622812.01, 324890.97, 5626125.59)"
Niederau,54701,Düren,5358008,"(322668.06, 5625992.43, 325092.89, 5628207.73)"
Winden,54702,Kreuzau,5358028,"(319268.7, 5622226.07, 322942.83, 5625869.5)"
Untermaubach,54705,Kreuzau,5358028,"(318991.86, 5621418.45, 321873.48, 5623884.74)"
Straß,54706,Hürtgenwald,5358016,"(317188.28, 5623050.23, 320315.3, 5625556.96)"
Wollersheim,54712,Nideggen,5358044,"(322795.72, 5614126.54, 330523.59, 5616928.31)"
Berg-Thuir,54713,Nideggen,5358044,"(322759.23, 5615482.5, 326911.8, 5619917.03)"
Hergarten,54715,Heimbach,5358012,"(323734.24, 5607970.11, 327756.34, 5611969.71)"
Körrenzig,54716,Linnich,5358036,"(308461.34, 5652275.92, 310656.25, 5656130.28)"
Gevenich,54717,Linnich,5358036,"(309407.47, 5650218.03, 312894.24, 5653006.88)"
Glimbach,54718,Linnich,5358036,"(308941.22, 5651504.51, 312844.47, 5655023.47)"
Vlatten,54721,Heimbach,5358012,"(322883.3, 5608540.36, 328717.7, 5615110.98)"
Heimbach,54723,Heimbach,5358012,"(314774.71, 5608366.89, 324890.74, 5614269.95)"
Hausen,54724,Heimbach,5358012,"(318271.12, 5612870.47, 324784.35, 5615527.26)"
Wissersheim,54725,Nörvenich,5358052,"(335806.85, 5630503.27, 339263.29, 5634401.84)"
